year,month,age,male,female
2016,12,18,1389,1381
2016,12,19,1247,1228
2016,12,20,1319,1332
2016,12,21,1414,1222
2016,12,22,1375,1204
2016,12,23,1300,1121
2016,12,24,1319,1104
2016,12,25,1276,1116
2016,12,26,1288,1164
2016,12,27,1320,1203
2016,12,28,1287,1228
2016,12,29,1316,1309
2016,12,30,1475,1318
2016,12,31,1549,1383
2016,12,32,1556,1392
2016,12,33,1528,1464
2016,12,34,1559,1510
2016,12,35,1663,1459
2016,12,36,1741,1663
2016,12,37,1768,1675
2016,12,38,1786,1655
2016,12,39,1898,1798
2016,12,40,1964,1811
2016,12,41,1989,1933
2016,12,42,2110,1887
2016,12,43,2056,2021
2016,12,44,1998,1863
2016,12,45,2058,1909
2016,12,46,1868,1762
2016,12,47,1769,1745
2016,12,48,1841,1738
2016,12,49,1909,1911
2016,12,50,1381,1336
2016,12,51,1779,1759
2016,12,52,1686,1656
2016,12,53,1682,1562
2016,12,54,1621,1581
2016,12,55,1540,1612
2016,12,56,1737,1758
2016,12,57,1747,1665
2016,12,58,1732,1738
2016,12,59,1700,1664
2016,12,60,1798,1795
2016,12,61,1838,1907
2016,12,62,1917,1939
2016,12,63,1902,2020
2016,12,64,2104,2129
2016,12,65,2176,2260
2016,12,66,2248,2344
2016,12,67,2459,2562
2016,12,68,2411,2373
2016,12,69,2295,2319
2016,12,70,1341,1408
2016,12,71,1218,1328
2016,12,72,1525,1767
2016,12,73,1561,1769
2016,12,74,1536,1860
2016,12,75,1414,1689
2016,12,76,1437,1603
2016,12,77,1183,1384
2016,12,78,1188,1536
2016,12,79,1271,1702
2016,12,80,1147,1633
2016,12,81,1102,1639
2016,12,82,965,1387
2016,12,83,877,1485
2016,12,84,884,1438
2016,12,85,773,1378
2016,12,86,724,1261
2016,12,87,586,1153
2016,12,88,574,1114
2016,12,89,479,938
2016,12,90,410,889
2016,12,91,294,786
2016,12,92,192,594
2016,12,93,137,504
2016,12,94,98,375
2016,12,95,90,377
2016,12,96,56,273
2016,12,97,37,169
2016,12,98,24,124
2016,12,99,13,83
2016,12,100,11,57
2016,12,101,5,35
2016,12,102,4,21
2016,12,103,2,11
2016,12,104,0,6
2016,12,105,2,7
2017,1,0,1002,935
2017,1,1,1011,994
2017,1,2,1086,1012
2017,1,3,1143,1034
2017,1,4,1109,1057
2017,1,5,1158,1107
2017,1,6,1186,1077
2017,1,7,1153,1111
2017,1,8,1261,1159
2017,1,9,1222,1152
2017,1,10,1227,1213
2017,1,11,1103,1160
2017,1,12,1271,1171
2017,1,13,1234,1206
2017,1,14,1217,1285
2017,1,15,1370,1273
2017,1,16,1269,1320
2017,1,17,1381,1260
2017,1,18,1394,1371
2017,1,19,1262,1262
2017,1,20,1318,1313
2017,1,21,1389,1234
2017,1,22,1379,1203
2017,1,23,1329,1118
2017,1,24,1295,1097
2017,1,25,1299,1120
2017,1,26,1255,1148
2017,1,27,1339,1219
2017,1,28,1305,1223
2017,1,29,1311,1293
2017,1,30,1440,1303
2017,1,31,1536,1382
2017,1,32,1556,1394
2017,1,33,1553,1472
2017,1,34,1555,1493
2017,1,35,1641,1481
2017,1,36,1724,1634
2017,1,37,1777,1696
2017,1,38,1798,1647
2017,1,39,1904,1770
2017,1,40,1933,1826
2017,1,41,1964,1922
2017,1,42,2111,1884
2017,1,43,2082,2026
2017,1,44,1987,1882
2017,1,45,2040,1906
2017,1,46,1899,1770
2017,1,47,1761,1722
2017,1,48,1851,1727
2017,1,49,1907,1916
2017,1,50,1419,1350
2017,1,51,1717,1741
2017,1,52,1700,1684
2017,1,53,1698,1590
2017,1,54,1610,1557
2017,1,55,1560,1588
2017,1,56,1737,1777
2017,1,57,1712,1683
2017,1,58,1769,1729
2017,1,59,1684,1652
2017,1,60,1817,1785
2017,1,61,1792,1903
2017,1,62,1913,1962
2017,1,63,1914,2013
2017,1,64,2088,2101
2017,1,65,2156,2258
2017,1,66,2231,2333
2017,1,67,2491,2587
2017,1,68,2403,2342
2017,1,69,2316,2386
2017,1,70,1418,1440
2017,1,71,1204,1311
2017,1,72,1499,1730
2017,1,73,1576,1790
2017,1,74,1508,1835
2017,1,75,1429,1718
2017,1,76,1430,1615
2017,1,77,1204,1385
2017,1,78,1168,1499
2017,1,79,1270,1714
2017,1,80,1132,1618
2017,1,81,1128,1650
2017,1,82,952,1393
2017,1,83,886,1463
2017,1,84,887,1472
2017,1,85,752,1354
2017,1,86,738,1267
2017,1,87,584,1140
2017,1,88,568,1132
2017,1,89,472,939
2017,1,90,420,890
2017,1,91,292,771
2017,1,92,193,595
2017,1,93,138,511
2017,1,94,96,373
2017,1,95,91,368
2017,1,96,56,283
2017,1,97,34,166
2017,1,98,24,119
2017,1,99,14,85
2017,1,100,11,55
2017,1,101,5,38
2017,1,102,4,21
2017,1,103,2,13
2017,1,104,0,6
2017,1,105,2,6
2017,2,0,1001,926
2017,2,1,1020,1002
2017,2,2,1065,1002
2017,2,3,1150,1031
2017,2,4,1108,1042
2017,2,5,1143,1111
2017,2,6,1205,1091
2017,2,7,1152,1108
2017,2,8,1239,1160
2017,2,9,1238,1135
2017,2,10,1241,1219
2017,2,11,1080,1155
2017,2,12,1260,1182
2017,2,13,1248,1215
2017,2,14,1225,1270
2017,2,15,1344,1260
2017,2,16,1288,1303
2017,2,17,1382,1282
2017,2,18,1381,1372
2017,2,19,1283,1255
2017,2,20,1305,1321
2017,2,21,1354,1239
2017,2,22,1390,1204
2017,2,23,1340,1127
2017,2,24,1286,1098
2017,2,25,1280,1117
2017,2,26,1262,1146
2017,2,27,1347,1184
2017,2,28,1308,1255
2017,2,29,1301,1296
2017,2,30,1419,1291
2017,2,31,1514,1368
2017,2,32,1559,1417
2017,2,33,1559,1458
2017,2,34,1565,1467
2017,2,35,1644,1493
2017,2,36,1696,1630
2017,2,37,1774,1675
2017,2,38,1791,1654
2017,2,39,1879,1749
2017,2,40,1946,1831
2017,2,41,1957,1910
2017,2,42,2090,1870
2017,2,43,2108,2039
2017,2,44,1990,1902
2017,2,45,2040,1873
2017,2,46,1907,1767
2017,2,47,1749,1732
2017,2,48,1840,1718
2017,2,49,1916,1897
2017,2,50,1466,1426
2017,2,51,1676,1678
2017,2,52,1732,1683
2017,2,53,1659,1601
2017,2,54,1595,1562
2017,2,55,1598,1570
2017,2,56,1708,1768
2017,2,57,1662,1688
2017,2,58,1817,1746
2017,2,59,1656,1626
2017,2,60,1811,1775
2017,2,61,1761,1868
2017,2,62,1928,1966
2017,2,63,1905,2009
2017,2,64,2069,2114
2017,2,65,2183,2229
2017,2,66,2241,2359
2017,2,67,2426,2527
2017,2,68,2447,2395
2017,2,69,2339,2383
2017,2,70,1497,1566
2017,2,71,1183,1288
2017,2,72,1483,1678
2017,2,73,1593,1810
2017,2,74,1447,1791
2017,2,75,1496,1764
2017,2,76,1409,1613
2017,2,77,1225,1382
2017,2,78,1130,1475
2017,2,79,1268,1705
2017,2,80,1138,1586
2017,2,81,1147,1703
2017,2,82,957,1365
2017,2,83,885,1451
2017,2,84,903,1513
2017,2,85,736,1321
2017,2,86,761,1327
2017,2,87,562,1085
2017,2,88,566,1173
2017,2,89,482,928
2017,2,90,430,912
2017,2,91,284,767
2017,2,92,202,578
2017,2,93,137,536
2017,2,94,105,373
2017,2,95,82,372
2017,2,96,60,286
2017,2,97,39,164
2017,2,98,23,126
2017,2,99,14,87
2017,2,100,11,60
2017,2,101,6,31
2017,2,102,4,26
2017,2,103,2,11
2017,2,104,0,7
2017,2,105,2,5
2017,3,0,996,919
2017,3,1,1025,1001
2017,3,2,1056,1003
2017,3,3,1148,1047
2017,3,4,1099,1022
2017,3,5,1153,1112
2017,3,6,1191,1093
2017,3,7,1155,1098
2017,3,8,1253,1157
2017,3,9,1216,1134
2017,3,10,1240,1203
2017,3,11,1103,1176
2017,3,12,1222,1156
2017,3,13,1275,1230
2017,3,14,1220,1258
2017,3,15,1331,1261
2017,3,16,1300,1294
2017,3,17,1364,1305
2017,3,18,1381,1349
2017,3,19,1290,1282
2017,3,20,1312,1298
2017,3,21,1351,1249
2017,3,22,1376,1200
2017,3,23,1346,1100
2017,3,24,1279,1106
2017,3,25,1295,1118
2017,3,26,1241,1154
2017,3,27,1351,1159
2017,3,28,1297,1272
2017,3,29,1326,1282
2017,3,30,1386,1303
2017,3,31,1521,1357
2017,3,32,1536,1392
2017,3,33,1584,1478
2017,3,34,1571,1447
2017,3,35,1612,1493
2017,3,36,1689,1622
2017,3,37,1768,1684
2017,3,38,1811,1639
2017,3,39,1857,1746
2017,3,40,1925,1802
2017,3,41,1956,1930
2017,3,42,2088,1859
2017,3,43,2114,2025
2017,3,44,1977,1896
2017,3,45,2043,1904
2017,3,46,1900,1772
2017,3,47,1792,1726
2017,3,48,1806,1712
2017,3,49,1883,1870
2017,3,50,1532,1485
2017,3,51,1637,1603
2017,3,52,1754,1692
2017,3,53,1616,1600
2017,3,54,1632,1565
2017,3,55,1580,1588
2017,3,56,1695,1742
2017,3,57,1685,1693
2017,3,58,1804,1744
2017,3,59,1650,1618
2017,3,60,1819,1752
2017,3,61,1753,1890
2017,3,62,1894,1942
2017,3,63,1904,2010
2017,3,64,2067,2075
2017,3,65,2148,2210
2017,3,66,2279,2373
2017,3,67,2410,2542
2017,3,68,2412,2388
2017,3,69,2395,2407
2017,3,70,1566,1654
2017,3,71,1170,1281
2017,3,72,1439,1612
2017,3,73,1614,1838
2017,3,74,1440,1765
2017,3,75,1522,1803
2017,3,76,1393,1598
2017,3,77,1230,1409
2017,3,78,1126,1432
2017,3,79,1269,1727
2017,3,80,1133,1563
2017,3,81,1166,1693
2017,3,82,958,1389
2017,3,83,873,1433
2017,3,84,910,1523
2017,3,85,735,1320
2017,3,86,758,1353
2017,3,87,566,1073
2017,3,88,566,1183
2017,3,89,492,924
2017,3,90,420,901
2017,3,91,309,780
2017,3,92,203,589
2017,3,93,136,535
2017,3,94,105,377
2017,3,95,80,359
2017,3,96,65,304
2017,3,97,38,172
2017,3,98,22,117
2017,3,99,16,85
2017,3,100,11,64
2017,3,101,6,34
2017,3,102,2,25
2017,3,103,3,12
2017,3,104,0,8
2017,3,105,2,5
2017,4,0,982,927
2017,4,1,1039,993
2017,4,2,1062,985
2017,4,3,1122,1053
2017,4,4,1099,1023
2017,4,5,1141,1090
2017,4,6,1202,1116
2017,4,7,1155,1081
2017,4,8,1230,1171
2017,4,9,1240,1120
2017,4,10,1244,1213
2017,4,11,1096,1185
2017,4,12,1215,1156
2017,4,13,1278,1217
2017,4,14,1213,1271
2017,4,15,1320,1267
2017,4,16,1281,1277
2017,4,17,1373,1304
2017,4,18,1349,1296
2017,4,19,1283,1309
2017,4,20,1302,1272
2017,4,21,1336,1225
2017,4,22,1355,1130
2017,4,23,1354,1095
2017,4,24,1223,1075
2017,4,25,1263,1102
2017,4,26,1259,1146
2017,4,27,1325,1179
2017,4,28,1273,1266
2017,4,29,1333,1256
2017,4,30,1369,1299
2017,4,31,1514,1367
2017,4,32,1524,1357
2017,4,33,1585,1469
2017,4,34,1554,1448
2017,4,35,1605,1489
2017,4,36,1675,1583
2017,4,37,1750,1713
2017,4,38,1821,1642
2017,4,39,1836,1712
2017,4,40,1940,1784
2017,4,41,1943,1930
2017,4,42,2053,1865
2017,4,43,2120,2015
2017,4,44,2019,1895
2017,4,45,2019,1906
2017,4,46,1916,1789
2017,4,47,1785,1722
2017,4,48,1801,1710
2017,4,49,1849,1861
2017,4,50,1595,1531
2017,4,51,1602,1557
2017,4,52,1749,1677
2017,4,53,1617,1618
2017,4,54,1629,1540
2017,4,55,1601,1596
2017,4,56,1642,1721
2017,4,57,1691,1705
2017,4,58,1806,1717
2017,4,59,1672,1670
2017,4,60,1775,1703
2017,4,61,1759,1873
2017,4,62,1895,1930
2017,4,63,1876,1999
2017,4,64,2023,2072
2017,4,65,2157,2209
2017,4,66,2278,2368
2017,4,67,2409,2520
2017,4,68,2415,2370
2017,4,69,2391,2452
2017,4,70,1695,1758
2017,4,71,1146,1257
2017,4,72,1393,1545
2017,4,73,1626,1867
2017,4,74,1418,1744
2017,4,75,1527,1801
2017,4,76,1416,1632
2017,4,77,1252,1435
2017,4,78,1091,1389
2017,4,79,1283,1700
2017,4,80,1130,1582
2017,4,81,1156,1685
2017,4,82,965,1433
2017,4,83,891,1398
2017,4,84,893,1515
2017,4,85,749,1315
2017,4,86,747,1343
2017,4,87,577,1110
2017,4,88,566,1168
2017,4,89,486,934
2017,4,90,432,887
2017,4,91,307,795
2017,4,92,217,621
2017,4,93,144,526
2017,4,94,100,395
2017,4,95,80,341
2017,4,96,65,329
2017,4,97,36,175
2017,4,98,24,117
2017,4,99,16,92
2017,4,100,7,63
2017,4,101,10,35
2017,4,102,1,28
2017,4,103,4,10
2017,4,104,0,7
2017,4,105,2,6
2017,5,0,984,926
2017,5,1,1039,969
2017,5,2,1072,994
2017,5,3,1087,1055
2017,5,4,1126,1035
2017,5,5,1134,1079
2017,5,6,1197,1116
2017,5,7,1145,1071
2017,5,8,1237,1177
2017,5,9,1245,1117
2017,5,10,1241,1231
2017,5,11,1102,1169
2017,5,12,1208,1157
2017,5,13,1282,1218
2017,5,14,1204,1251
2017,5,15,1320,1286
2017,5,16,1279,1272
2017,5,17,1367,1293
2017,5,18,1319,1290
2017,5,19,1328,1327
2017,5,20,1343,1268
2017,5,21,1349,1260
2017,5,22,1366,1115
2017,5,23,1352,1107
2017,5,24,1223,1082
2017,5,25,1273,1098
2017,5,26,1265,1152
2017,5,27,1323,1189
2017,5,28,1256,1245
2017,5,29,1326,1258
2017,5,30,1386,1321
2017,5,31,1508,1355
2017,5,32,1536,1358
2017,5,33,1564,1483
2017,5,34,1533,1450
2017,5,35,1635,1463
2017,5,36,1658,1588
2017,5,37,1741,1730
2017,5,38,1812,1621
2017,5,39,1831,1719
2017,5,40,1910,1791
2017,5,41,1967,1915
2017,5,42,2037,1871
2017,5,43,2153,2008
2017,5,44,2007,1909
2017,5,45,2004,1869
2017,5,46,1934,1826
2017,5,47,1811,1703
2017,5,48,1788,1731
2017,5,49,1831,1830
2017,5,50,1671,1595
2017,5,51,1558,1525
2017,5,52,1769,1694
2017,5,53,1608,1602
2017,5,54,1643,1551
2017,5,55,1591,1593
2017,5,56,1625,1694
2017,5,57,1680,1704
2017,5,58,1797,1736
2017,5,59,1695,1704
2017,5,60,1795,1688
2017,5,61,1726,1849
2017,5,62,1910,1931
2017,5,63,1867,1980
2017,5,64,2010,2052
2017,5,65,2152,2228
2017,5,66,2242,2355
2017,5,67,2394,2514
2017,5,68,2428,2357
2017,5,69,2415,2482
2017,5,70,1801,1848
2017,5,71,1105,1228
2017,5,72,1369,1503
2017,5,73,1611,1896
2017,5,74,1443,1711
2017,5,75,1530,1836
2017,5,76,1414,1623
2017,5,77,1278,1448
2017,5,78,1075,1373
2017,5,79,1263,1706
2017,5,80,1158,1570
2017,5,81,1157,1697
2017,5,82,966,1434
2017,5,83,892,1386
2017,5,84,890,1534
2017,5,85,755,1311
2017,5,86,739,1337
2017,5,87,592,1116
2017,5,88,574,1159
2017,5,89,477,941
2017,5,90,422,872
2017,5,91,318,803
2017,5,92,212,641
2017,5,93,141,511
2017,5,94,94,395
2017,5,95,80,347
2017,5,96,62,322
2017,5,97,39,185
2017,5,98,26,112
2017,5,99,15,97
2017,5,100,6,61
2017,5,101,9,36
2017,5,102,2,28
2017,5,103,2,11
2017,5,104,1,7
2017,5,105,2,5
2017,6,0,984,922
2017,6,1,1056,958
2017,6,2,1062,1004
2017,6,3,1083,1056
2017,6,4,1131,1041
2017,6,5,1130,1073
2017,6,6,1197,1119
2017,6,7,1136,1057
2017,6,8,1232,1169
2017,6,9,1246,1127
2017,6,10,1252,1217
2017,6,11,1100,1179
2017,6,12,1180,1152
2017,6,13,1291,1218
2017,6,14,1206,1261
2017,6,15,1305,1243
2017,6,16,1302,1300
2017,6,17,1358,1291
2017,6,18,1324,1272
2017,6,19,1311,1349
2017,6,20,1351,1256
2017,6,21,1340,1279
2017,6,22,1388,1120
2017,6,23,1353,1097
2017,6,24,1210,1106
2017,6,25,1287,1090
2017,6,26,1220,1137
2017,6,27,1354,1186
2017,6,28,1254,1248
2017,6,29,1315,1245
2017,6,30,1372,1319
2017,6,31,1499,1349
2017,6,32,1534,1359
2017,6,33,1578,1472
2017,6,34,1537,1462
2017,6,35,1620,1460
2017,6,36,1644,1571
2017,6,37,1725,1707
2017,6,38,1804,1639
2017,6,39,1838,1702
2017,6,40,1896,1818
2017,6,41,1950,1883
2017,6,42,2098,1875
2017,6,43,2121,1981
2017,6,44,2001,1950
2017,6,45,2022,1864
2017,6,46,1947,1821
2017,6,47,1818,1721
2017,6,48,1788,1724
2017,6,49,1789,1804
2017,6,50,1750,1659
2017,6,51,1518,1527
2017,6,52,1795,1681
2017,6,53,1612,1599
2017,6,54,1655,1545
2017,6,55,1571,1594
2017,6,56,1587,1697
2017,6,57,1708,1698
2017,6,58,1801,1721
2017,6,59,1668,1723
2017,6,60,1813,1681
2017,6,61,1701,1843
2017,6,62,1938,1920
2017,6,63,1851,1951
2017,6,64,2020,2047
2017,6,65,2148,2228
2017,6,66,2228,2328
2017,6,67,2372,2502
2017,6,68,2424,2401
2017,6,69,2437,2468
2017,6,70,1882,1942
2017,6,71,1095,1212
2017,6,72,1330,1485
2017,6,73,1609,1873
2017,6,74,1436,1727
2017,6,75,1533,1823
2017,6,76,1410,1625
2017,6,77,1298,1487
2017,6,78,1062,1349
2017,6,79,1245,1688
2017,6,80,1181,1555
2017,6,81,1167,1710
2017,6,82,950,1458
2017,6,83,892,1375
2017,6,84,882,1508
2017,6,85,773,1323
2017,6,86,725,1330
2017,6,87,606,1112
2017,6,88,576,1157
2017,6,89,471,947
2017,6,90,428,865
2017,6,91,319,816
2017,6,92,215,627
2017,6,93,138,520
2017,6,94,95,408
2017,6,95,78,340
2017,6,96,66,308
2017,6,97,39,190
2017,6,98,25,109
2017,6,99,14,100
2017,6,100,7,60
2017,6,101,8,34
2017,6,102,3,29
2017,6,103,2,11
2017,6,104,1,6
2017,6,105,2,7
2017,7,0,980,914
2017,7,1,1054,972
2017,7,2,1063,984
2017,7,3,1103,1073
2017,7,4,1115,1042
2017,7,5,1137,1052
2017,7,6,1180,1123
2017,7,7,1152,1078
2017,7,8,1196,1148
2017,7,9,1275,1139
2017,7,10,1234,1212
2017,7,11,1129,1167
2017,7,12,1177,1157
2017,7,13,1267,1221
2017,7,14,1218,1255
2017,7,15,1287,1251
2017,7,16,1332,1288
2017,7,17,1335,1287
2017,7,18,1292,1281
2017,7,19,1348,1336
2017,7,20,1335,1249
2017,7,21,1343,1293
2017,7,22,1404,1136
2017,7,23,1328,1116
2017,7,24,1232,1098
2017,7,25,1249,1108
2017,7,26,1246,1122
2017,7,27,1333,1158
2017,7,28,1290,1268
2017,7,29,1296,1229
2017,7,30,1354,1305
2017,7,31,1513,1365
2017,7,32,1540,1364
2017,7,33,1551,1457
2017,7,34,1552,1466
2017,7,35,1610,1486
2017,7,36,1616,1542
2017,7,37,1746,1696
2017,7,38,1807,1651
2017,7,39,1825,1696
2017,7,40,1907,1811
2017,7,41,1945,1856
2017,7,42,2087,1912
2017,7,43,2123,1981
2017,7,44,1990,1954
2017,7,45,2031,1848
2017,7,46,1976,1848
2017,7,47,1824,1699
2017,7,48,1766,1738
2017,7,49,1811,1801
2017,7,50,1775,1703
2017,7,51,1511,1484
2017,7,52,1778,1688
2017,7,53,1630,1624
2017,7,54,1667,1555
2017,7,55,1576,1579
2017,7,56,1549,1681
2017,7,57,1721,1708
2017,7,58,1777,1699
2017,7,59,1670,1726
2017,7,60,1836,1678
2017,7,61,1689,1835
2017,7,62,1914,1938
2017,7,63,1876,1932
2017,7,64,2009,2036
2017,7,65,2135,2235
2017,7,66,2206,2306
2017,7,67,2394,2527
2017,7,68,2397,2378
2017,7,69,2427,2502
2017,7,70,1964,1972
2017,7,71,1104,1212
2017,7,72,1314,1478
2017,7,73,1599,1857
2017,7,74,1426,1714
2017,7,75,1515,1821
2017,7,76,1411,1626
2017,7,77,1316,1513
2017,7,78,1078,1357
2017,7,79,1225,1663
2017,7,80,1192,1565
2017,7,81,1172,1690
2017,7,82,947,1484
2017,7,83,895,1357
2017,7,84,878,1500
2017,7,85,778,1329
2017,7,86,721,1321
2017,7,87,600,1128
2017,7,88,574,1165
2017,7,89,477,940
2017,7,90,415,875
2017,7,91,321,796
2017,7,92,221,632
2017,7,93,146,517
2017,7,94,89,420
2017,7,95,79,329
2017,7,96,65,304
2017,7,97,39,189
2017,7,98,26,114
2017,7,99,13,98
2017,7,100,8,61
2017,7,101,8,34
2017,7,102,3,30
2017,7,103,2,11
2017,7,104,1,6
2017,7,105,2,6
2017,8,0,987,894
2017,8,1,1049,977
2017,8,2,1050,976
2017,8,3,1094,1061
2017,8,4,1132,1056
2017,8,5,1154,1049
2017,8,6,1168,1117
2017,8,7,1147,1103
2017,8,8,1200,1118
2017,8,9,1239,1148
2017,8,10,1250,1214
2017,8,11,1162,1171
2017,8,12,1162,1153
2017,8,13,1270,1236
2017,8,14,1207,1230
2017,8,15,1251,1270
2017,8,16,1353,1266
2017,8,17,1330,1282
2017,8,18,1321,1285
2017,8,19,1331,1344
2017,8,20,1316,1235
2017,8,21,1341,1310
2017,8,22,1420,1146
2017,8,23,1317,1126
2017,8,24,1228,1085
2017,8,25,1246,1109
2017,8,26,1253,1127
2017,8,27,1331,1151
2017,8,28,1294,1254
2017,8,29,1264,1234
2017,8,30,1346,1318
2017,8,31,1527,1354
2017,8,32,1546,1360
2017,8,33,1540,1429
2017,8,34,1547,1488
2017,8,35,1600,1502
2017,8,36,1642,1498
2017,8,37,1722,1716
2017,8,38,1798,1636
2017,8,39,1825,1684
2017,8,40,1883,1811
2017,8,41,1963,1853
2017,8,42,2053,1909
2017,8,43,2126,1976
2017,8,44,2037,1960
2017,8,45,2004,1868
2017,8,46,2005,1825
2017,8,47,1838,1739
2017,8,48,1771,1706
2017,8,49,1808,1799
2017,8,50,1809,1762
2017,8,51,1452,1455
2017,8,52,1808,1697
2017,8,53,1614,1650
2017,8,54,1706,1541
2017,8,55,1557,1582
2017,8,56,1567,1635
2017,8,57,1700,1748
2017,8,58,1780,1678
2017,8,59,1679,1726
2017,8,60,1811,1675
2017,8,61,1719,1828
2017,8,62,1889,1932
2017,8,63,1886,1942
2017,8,64,1987,2031
2017,8,65,2129,2200
2017,8,66,2186,2313
2017,8,67,2408,2502
2017,8,68,2393,2407
2017,8,69,2422,2479
2017,8,70,2029,2066
2017,8,71,1100,1202
2017,8,72,1289,1456
2017,8,73,1588,1836
2017,8,74,1452,1714
2017,8,75,1525,1839
2017,8,76,1371,1639
2017,8,77,1354,1519
2017,8,78,1087,1364
2017,8,79,1202,1648
2017,8,80,1202,1586
2017,8,81,1178,1662
2017,8,82,955,1499
2017,8,83,888,1358
2017,8,84,880,1488
2017,8,85,766,1321
2017,8,86,725,1337
2017,8,87,604,1111
2017,8,88,554,1172
2017,8,89,489,942
2017,8,90,418,882
2017,8,91,320,787
2017,8,92,227,654
2017,8,93,147,510
2017,8,94,90,414
2017,8,95,73,343
2017,8,96,68,298
2017,8,97,43,196
2017,8,98,23,117
2017,8,99,15,98
2017,8,100,8,57
2017,8,101,8,34
2017,8,102,3,31
2017,8,103,0,10
2017,8,104,2,6
2017,8,105,2,5
2017,9,0,977,900
2017,9,1,1055,978
2017,9,2,1022,965
2017,9,3,1100,1053
2017,9,4,1140,1055
2017,9,5,1138,1043
2017,9,6,1183,1152
2017,9,7,1146,1067
2017,9,8,1192,1133
2017,9,9,1229,1137
2017,9,10,1251,1204
2017,9,11,1172,1196
2017,9,12,1149,1136
2017,9,13,1302,1240
2017,9,14,1179,1217
2017,9,15,1242,1282
2017,9,16,1350,1260
2017,9,17,1340,1279
2017,9,18,1309,1278
2017,9,19,1321,1362
2017,9,20,1325,1237
2017,9,21,1358,1290
2017,9,22,1393,1157
2017,9,23,1338,1118
2017,9,24,1243,1093
2017,9,25,1232,1112
2017,9,26,1257,1107
2017,9,27,1311,1174
2017,9,28,1282,1231
2017,9,29,1325,1230
2017,9,30,1324,1312
2017,9,31,1516,1367
2017,9,32,1544,1360
2017,9,33,1545,1410
2017,9,34,1551,1486
2017,9,35,1597,1529
2017,9,36,1625,1475
2017,9,37,1730,1708
2017,9,38,1795,1634
2017,9,39,1834,1679
2017,9,40,1850,1819
2017,9,41,1980,1839
2017,9,42,2056,1940
2017,9,43,2112,1934
2017,9,44,2042,1955
2017,9,45,2014,1901
2017,9,46,2030,1829
2017,9,47,1833,1752
2017,9,48,1789,1712
2017,9,49,1815,1799
2017,9,50,1837,1796
2017,9,51,1418,1420
2017,9,52,1810,1718
2017,9,53,1612,1642
2017,9,54,1713,1547
2017,9,55,1586,1581
2017,9,56,1537,1631
2017,9,57,1714,1756
2017,9,58,1772,1687
2017,9,59,1688,1694
2017,9,60,1773,1695
2017,9,61,1731,1777
2017,9,62,1908,1946
2017,9,63,1871,1955
2017,9,64,1975,2014
2017,9,65,2098,2161
2017,9,66,2183,2299
2017,9,67,2362,2474
2017,9,68,2423,2438
2017,9,69,2389,2438
2017,9,70,2107,2158
2017,9,71,1112,1232
2017,9,72,1282,1412
2017,9,73,1586,1829
2017,9,74,1463,1702
2017,9,75,1524,1871
2017,9,76,1391,1622
2017,9,77,1366,1554
2017,9,78,1084,1354
2017,9,79,1195,1625
2017,9,80,1185,1610
2017,9,81,1167,1644
2017,9,82,970,1518
2017,9,83,888,1359
2017,9,84,863,1483
2017,9,85,785,1326
2017,9,86,711,1339
2017,9,87,611,1128
2017,9,88,546,1146
2017,9,89,494,968
2017,9,90,412,871
2017,9,91,321,808
2017,9,92,232,653
2017,9,93,143,512
2017,9,94,95,412
2017,9,95,74,339
2017,9,96,63,298
2017,9,97,51,207
2017,9,98,21,111
2017,9,99,15,97
2017,9,100,6,57
2017,9,101,10,37
2017,9,102,2,26
2017,9,103,1,13
2017,9,104,2,7
2017,9,105,2,5
2017,10,0,986,893
2017,10,1,1030,968
2017,10,2,1034,967
2017,10,3,1087,1021
2017,10,4,1146,1077
2017,10,5,1123,1043
2017,10,6,1174,1145
2017,10,7,1171,1079
2017,10,8,1182,1118
2017,10,9,1242,1145
2017,10,10,1230,1184
2017,10,11,1187,1175
2017,10,12,1131,1165
2017,10,13,1308,1234
2017,10,14,1189,1198
2017,10,15,1237,1298
2017,10,16,1345,1261
2017,10,17,1326,1295
2017,10,18,1306,1272
2017,10,19,1336,1359
2017,10,20,1315,1236
2017,10,21,1368,1289
2017,10,22,1388,1156
2017,10,23,1353,1142
2017,10,24,1264,1106
2017,10,25,1232,1100
2017,10,26,1248,1105
2017,10,27,1318,1158
2017,10,28,1267,1244
2017,10,29,1314,1195
2017,10,30,1332,1335
2017,10,31,1513,1326
2017,10,32,1539,1374
2017,10,33,1543,1406
2017,10,34,1553,1450
2017,10,35,1570,1544
2017,10,36,1630,1474
2017,10,37,1731,1675
2017,10,38,1804,1647
2017,10,39,1808,1670
2017,10,40,1868,1827
2017,10,41,1986,1815
2017,10,42,2010,1969
2017,10,43,2134,1891
2017,10,44,2035,1967
2017,10,45,2020,1900
2017,10,46,2047,1875
2017,10,47,1833,1745
2017,10,48,1795,1729
2017,10,49,1811,1772
2017,10,50,1859,1846
2017,10,51,1432,1380
2017,10,52,1779,1735
2017,10,53,1651,1656
2017,10,54,1693,1553
2017,10,55,1586,1556
2017,10,56,1546,1620
2017,10,57,1700,1775
2017,10,58,1775,1673
2017,10,59,1692,1713
2017,10,60,1763,1668
2017,10,61,1739,1786
2017,10,62,1876,1941
2017,10,63,1887,1936
2017,10,64,1935,2008
2017,10,65,2095,2141
2017,10,66,2177,2279
2017,10,67,2310,2438
